"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"859186","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/pinocchio-qfeel-pitesti-848282/","1","4","46.97.176.26","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"859190","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/doomnezeu-casa-tineretului-timisoara-842899/?fbclid=IwY2xjawRINsxleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7I6BFDnV_411iAl8CZWgOwYPqzZ8FhpYmDYgg64BJ8Lwhf_n43WMbkVeLdfQ_aem_VtDwRPOu8j9iD4Jo3cPS_w","2","2","2a02:2f01:4310:9900:9790:e68c:f63e:7d4d","Mozilla/5.0 (Linux; Android 16; SM-S911B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859192","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/radu-gheorghe-eugen-cristea-thepub-universitatii/","1","5","86.124.42.106","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859195","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/suspecti-la-prima-vedere-853234/","https://www.ambilet.ro/bilete/suspecti-la-prima-vedere-853234/","1","2","213.233.108.159","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"859198","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","5","37.251.222.224","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.5 Safari/605.1.15"
"859201","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/baiamare/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/","1","4","93.122.251.241","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859206","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/baiamare/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/","1","20","93.122.251.241","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859209","Mobile","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/","3","4","86.126.31.108","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"859214","Mobile","referral","zilesinopti.ro","referral","/","https://zilesinopti.ro/","https://www.ambilet.ro/bilete/dusty-ride-the-pub-universitatii-814544/?fbclid=IwY2xjawQT9lRleHRuA2FlbQIxMABzcnRjBmFwcF9pZBAyMjIwMzkxNzg4MjAwODkyAAEeYa-ZkBRLEQToj8xcSKV-uk9Z9N1dQHoHX-sp8h5ug6bIrDeSOPfdmDqT75U_aem_1dAYRfh_XQiDhPkp7pOOdw","1","2","109.166.129.72","Mozilla/5.0 (Linux; Android 16; SM-S936B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.104 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/549.0.0.61.62;IABMV/1;]"
"859217","Mobile","utm","fb","paid","120240005479760637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-barlad-822053/?fbclid=IwZXh0bgNhZW0BMABhZGlkAastpfQ3yX1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEejmdvOuMVBKwRD564zWlGyT2VnbPm-_oi2eZTrK2A3jOlPAfEPI290gO5Y_g_aem_POZNCPqwhqOHKB6nvML1VQ&utm_medium=paid&utm_source=fb&utm_id=120240005092790637&utm_content=120240005479760637&utm_term=120240005092800637&utm_campaign=120240005092790637","2","7","5.2.200.186","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,3;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/937146825;IABMV/1]"
"859222","Mobile","utm","ig","paid","120245007453970131","https://instagram.com/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/?utm_medium=paid&utm_source=ig&utm_id=120245007452840131&utm_content=120245007453970131&utm_term=120245007453230131&utm_campaign=120245007452840131&fbclid=PAZXh0bgNhZW0BMABhZGlkAasyW5ZX0ANzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafdfTPnSOicSbPnBmOGD6LmFxV3EZKpJ4a0a1sEEbMLVmoDlRoHfPzAx-XzPQ_aem_7AleuLDKqmQA94BOQSdhLg","1","8","2a02:2f01:8419:d100:48a0:2841:670d:411d","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 424.1.0.31.54 (iPhone16,1; iOS 26_3_1; ro_RO; ro; scale=3.00; 1179x2556; IABMV/1; 933996394) Safari/604.1"
"859225","Mobile","referral","zilesinopti.ro","referral","/","https://zilesinopti.ro/","https://www.ambilet.ro/bilete/dusty-ride-the-pub-universitatii-814544/?fbclid=IwY2xjawQT9lRleHRuA2FlbQIxMABzcnRjBmFwcF9pZBAyMjIwMzkxNzg4MjAwODkyAAEeYa-ZkBRLEQToj8xcSKV-uk9Z9N1dQHoHX-sp8h5ug6bIrDeSOPfdmDqT75U_aem_1dAYRfh_XQiDhPkp7pOOdw","1","2","213.233.104.142","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859227","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","2","1","86.124.42.126","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859231","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","3","3","2a02:2f07:b20c:2d00:4cbd:e478:a65e:9a4","Mozilla/5.0 (Linux; Android 16; 24094RAD4G Build/BP2A.250605.031.A3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36 OPX/3.1"
"859237","Mobile","utm","fb","paid","120242128011150637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-targoviste-855292/?fbclid=IwZXh0bgNhZW0BMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeas2t_XTmMtFrxMYUO_i9c5DD9CgJ1CzZAmWrU9YF_af3JMsJGs3FgOEZLJA_aem_M6Kk-i7nsNFLC_nc01P5uQ&utm_medium=paid&utm_source=fb&utm_id=120242127387680637&utm_content=120242128011150637&utm_term=120242127387700637&utm_campaign=120242127387680637","1","7","2a02:2f0d:dc1b:1300:9109:9481:772e:3f20","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/543.0.0.47.72;FBBV/845843444;FBDV/iPhone14,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/861577609;IABMV/1]"
"859240","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/cart/","https://www.ambilet.ro/cart/","1","4","81.196.30.16","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859243","Mobile","utm","fb","paid","120242128011150637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-targoviste-855292/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvlBuhv91zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6ojXdGPqhp-DgSsdNPeo2OopLNXHoSvGuMgliduVROMh1BG4iCRXcVHSDQMA_aem_TxcYXSIMMXjtJ8W88nko9A&utm_medium=paid&utm_source=fb&utm_id=120242127387680637&utm_content=120242128011150637&utm_term=120242127387700637&utm_campaign=120242127387680637","5","8","5.12.37.155","Mozilla/5.0 (Linux; Android 15; CRT-NX1 Build/HONORCRT-N31; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.1.0.55.59;IABMV/1;]"
"859246","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","8","41.178.6.36","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
"859250","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/dirtyshirt/","1","3","213.233.110.48","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1"
"859253","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/dirty-shirt-arad-758572/","https://www.ambilet.ro/bilete/dirty-shirt-arad-758572/","1","2","178.138.34.197","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"859255","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","1","5","82.76.226.180","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"859258","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","4","89.137.153.121","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Safari/537.36"
"859260","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/dirty-shirt-petrosani-758537/","1","13","46.97.168.33","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"859263","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","4","5.14.134.208","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1"
"859266","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/bucovina-motorfest-2026/","1","3","2a02:2f0e:fd1a:b400:d90e:95b:a1a7:971a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"859269","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/modalitatideplata/","1","24","2a02:2f0e:fd1a:b400:d90e:95b:a1a7:971a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"859272","Mobile","utm","fb","paid","120242127387690637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-targoviste-855292/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvlBvTpU1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR43cLUiCHQqeDJqjdNdJcfjTqSyH_2uoOn7tG1stbqSUj4RUeDUon6I0UobuQ_aem_Uy8vklBvVSnF5IgktgBtEA&utm_medium=paid&utm_source=fb&utm_id=120242127387680637&utm_content=120242127387690637&utm_term=120242127387700637&utm_campaign=120242127387680637","6","3","5.12.37.155","Mozilla/5.0 (Linux; Android 15; CRT-NX1 Build/HONORCRT-N31; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.1.0.55.59;IABMV/1;]"
"859275","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeelpitesti/","https://www.ambilet.ro/qfeelpitesti/","1","5","213.233.104.144","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1"
"859278","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/cart/","https://www.ambilet.ro/cart/","1","6","86.124.41.32","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859281","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/bickers-for-humanity-rock-fest-v-2026/","https://www.ambilet.ro/checkout/","1","3","213.233.110.87","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859283","Mobile","utm","fb","paid","120242218884320345","http://m.facebook.com/","https://www.ambilet.ro/qfeelploiesti/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasv-IFR2wlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4JuAaK_dK5jRY9EJIODd9LW-I3g3Eo0lajPiI24ZZi-fBeoNVNaf8QF4lXGA_aem_ppIGMs3xA2xXMFGMxLWu2Q&utm_medium=paid&utm_source=fb&utm_id=120242218848940345&utm_content=120242218884320345&utm_term=120242218848930345&utm_campaign=120242218848940345","3","6","213.233.85.55","Mozilla/5.0 (Linux; Android 14; SM-A528B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859287","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/doomnezeu-flying-circus-842871/","1","6","2a02:2f08:6104:3c00:9a40:c815:7a52:1e26","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36 EdgA/146.0.0.0"
"859290","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/doomnezeu-flying-circus-842871/","1","10","2a02:2f08:6104:3c00:9a40:c815:7a52:1e26","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36 EdgA/146.0.0.0"
"859293","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","1","2","2a02:a58:955e:9700:180e:988e:36b1:eeb8","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"859296","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","4","81.196.30.6","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859299","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","6","94.53.2.98","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15"
"859302","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","1","3","2a02:2f00:105:7900:94e8:98ad:e3db:83a2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"859304","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/doomnezeu-flying-circus-842871/","2","6","109.166.139.248","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15"
"859306","Mobile","referral","l.instagram.com","referral","/","https://l.instagram.com/","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","2","2","213.233.104.90","Mozilla/5.0 (Linux; Android 14; SM-A725F Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.172 Mobile Safari/537.36 Instagram 423.0.0.47.66 Android (34/14; 450dpi; 1080x2400; samsung; SM-A725F; a72q; qcom; ro_RO; 923309260; IABMV/1)"
"859309","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","1","2","109.166.128.56","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1"
"859311","Mobile","utm","fb","paid","120241632982010345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvwrPuAGlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeALjZeKcABnOvDheSrMzANJHooKsKup3fpe2P4Ual-Y0p-fzLARuzaYCeS8Y_aem_vukX72jnoH3c3Delklgdtg&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632982010345&utm_term=120241632981940345&utm_campaign=120239202811670345","1","8","95.77.194.213","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,3;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/936836730;IABMV/1]"
"859315","Mobile","referral","m.ebihoreanul.ro","referral","/","https://m.ebihoreanul.ro/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-oradea-849606/","1","2","5.14.134.3","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859319","Mobile","utm","fb","paid","120239069089130637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJhYDMJ1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5YxUr2OvDfN4GRv7ZcvrwrFpcE8bTC-KbqK9oWruDnY-Hi16KkJq7HBh5X2Q_aem_w7TmK6LZh9hIf3YHFhNecA&utm_medium=paid&utm_source=fb&utm_id=120239069089140637&utm_content=120239069089130637&utm_term=120239069089150637&utm_campaign=120239069089140637","1","14","84.243.119.33","Mozilla/5.0 (Linux; Android 16; MTN-NX1M Build/HONORMTN-N21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859322","Mobile","utm","ig","social","link_in_bio","https://l.instagram.com/","https://www.ambilet.ro/bilete/dizident-ossyrium-the-shamrock-pub-ploiesti-846071/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPNTY3MDY3MzQzMzUyNDI3AAGnaeW2jXRwmLsZuDUAH_abdhoUAYYxXxj0K-qRr8Ym73cGuccpQFN13jFnOR8_aem_wjVHpEN-Nd7j546Ijbe0hQ","2","2","81.18.88.212","Mozilla/5.0 (Linux; Android 15; SM-S911B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.53 Mobile Safari/537.36 Instagram 424.0.0.49.64 Android (35/15; 480dpi; 1080x2340; samsung; SM-S911B; dm1q; qcom; ro_RO; 929871642; IABMV/1)"
"859324","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","8","2a02:2f0a:b216:c800:3dce:d37a:7c91:9492","Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/414.0.890628820 Mobile/15E148 Safari/604.1"
"859327","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","16","2a02:2f0a:b216:c800:3dce:d37a:7c91:9492","Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/414.0.890628820 Mobile/15E148 Safari/604.1"
"859330","Mobile","utm","ig","paid","120242492640280345","https://www.ambilet.ro/qfeel/?utm_medium=paid&utm_source=ig&utm_id=120239294126280345&utm_content=120242492640280345&utm_term=120239294126410345&utm_campaign=120239294126280345&fbclid=PAYW9leARJExNleHRuA2FlbQEwAGFkaWQBqy_o-Cy_KXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp_bOdXND27Vz3JZcbvZYfvpU5Ao39a1lvokhzuzw7nrTYO6rtbQq_CgdQRWV_aem_vAoCHQSTvNnpA9WEOgkx1Q","https://www.ambilet.ro/qfeel/?utm_medium=paid&utm_source=ig&utm_id=120239294126280345&utm_content=120242492640280345&utm_term=120239294126410345&utm_campaign=120239294126280345&fbclid=PAYW9leARJExNleHRuA2FlbQEwAGFkaWQBqy_o-Cy_KXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp_bOdXND27Vz3JZcbvZYfvpU5Ao39a1lvokhzuzw7nrTYO6rtbQq_CgdQRWV_aem_vAoCHQSTvNnpA9WEOgkx1Q","1","9","2a02:2f04:4209:2700:e81c:7b65:f380:80ac","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"859334","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/fara-zahar-art-rock-cafe-suceava-826818/?fbclid=IwY2xjawRJQgFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4yqI3k4u3iNymeccBjUn-LDFsyJDAwyFXHf4dTCF-D8ooAcl0--8-WyK_6gw_aem_vOpfKHfPnNvRdKmT4Z6AaQ","9","2","2a02:2f0e:f712:5100:f7c4:c7c3:5c69:f3f1","Mozilla/5.0 (Linux; Android 16; SM-A556B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859336","Mobile","utm","ig","paid","120242218815070345","https://instagram.com/","https://www.ambilet.ro/qfeelploiesti/?utm_medium=paid&utm_source=ig&utm_id=120241228893870345&utm_content=120242218815070345&utm_term=120241228893790345&utm_campaign=120241228893870345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasv-IH9DylzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeVDqdwdjWVyfDNKpyn-z8Xq4fl8nqPBUfslKEqP54gI_x81gNuSLj1mu3QVg_aem_VsT-6411AA5Plk96UcJpnw","1","4","2a02:2f0b:f311:db00:cc75:d812:4c1c:de18","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Instagram 424.1.0.31.54 (iPhone17,2; iOS 18_6_2; en_GB; en-GB; scale=3.00; 1320x2868; IABMV/1; 933996394) Safari/604.1"
"859339","Desktop","referral","search.brave.com","referral","/","https://search.brave.com/","https://www.ambilet.ro/bilete/dirty-shirt-sibiu-758530/","1","3","109.96.157.40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"859342","Mobile","utm","ig","paid","120242559485980345","https://instagram.com/","https://www.ambilet.ro/qfeelpitesti/?utm_medium=paid&utm_source=ig&utm_id=120242559485950345&utm_content=120242559485980345&utm_term=120242559485990345&utm_campaign=120242559485950345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasv-IZMHflzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAac1YC1D_phTpyL1e7iHaSyP9bBvsrBUZ1AGZExoC2YO1B5DN0JPY7bBCS5tvQ_aem_qT_hWv_U36_rJC0Jq4QqKw","1","4","2a02:2f0d:b008:2300:9853:79a8:6331:b488","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 424.1.0.31.54 (iPhone18,2; iOS 26_3_1; es_LA; es; scale=3.00; 1320x2868; IABMV/1; 933996394) Safari/604.1"
"859345","Mobile","utm","ig","paid","120242207141970637","http://instagram.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?utm_medium=paid&utm_source=ig&utm_id=120242206496620637&utm_content=120242207141970637&utm_term=120242206496630637&utm_campaign=120242206496620637&fbclid=PAZXh0bgNhZW0BMABhZGlkAasvpo7xiP1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacjNmNvrA314ih-pTdkAWVm4OzwamZea4KC16xH2ZYMrXxKdWbM-rscNY70gg_aem_WsSXTYi2HUpwDfoPeF1Gwg","2","2","82.77.94.109","Mozilla/5.0 (Linux; Android 14; SM-A528B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.53 Mobile Safari/537.36 Instagram 424.0.0.49.64 Android (34/14; 450dpi; 1080x2400; samsung; SM-A528B; a52sxq; qcom; ro_RO; 929871642; IABMV/1)"
